0.6844909	0.2635690	0.4170073
0.6756044	0.3619352	0.5599279
0.7672297	0.3336436	0.8471984
0.6826020	0.1776469	0.6617520
0.7547635	0.2987387	0.6212697
0.7122364	0.2483055	0.4728712
0.6809397	0.3123553	0.4544803
0.6163297	0.3617216	0.6336367
1.2687380	0.3034604	0.3710986
1.3820679	0.3328210	0.6677816
0.3944344	0.3017447	0.8410977
0.4371130	0.1398124	0.3059709
0.6863025	0.5823292	0.4456933
0.9100346	0.4252495	0.8012488
0.5407480	0.2960907	0.4178690
0.6126146	0.3651584	0.8150573
0.6634090	0.2319869	0.5458301
0.3676331	0.1519406	0.3097989
0.6806972	0.4086768	0.5099199
0.9418787	0.2261000	1.0338663
0.3034953	0.5372634	0.2737037
0.5714388	0.3648927	0.4196456
0.5333350	0.2468878	0.3362243
0.7617562	0.3532212	0.7637123
0.7044560	0.5206196	0.7037420
0.8459713	0.3795145	0.8586976
0.8867991	0.2491956	0.5184775
0.7275417	0.3258086	0.5659309
0.6519435	0.3028809	0.6578610
1.3214153	0.2474841	0.3731473
0.5778646	0.3475744	0.3596145
0.5235407	0.3883291	0.4709155
0.7160736	0.4309577	0.8127950
0.8004128	0.4036634	0.4666320
0.8781520	0.3377559	0.5685374
1.2917515	0.4310380	0.8472919
0.6519688	0.3000723	0.5276777
0.6454668	0.2309019	0.7820347
0.3946489	0.2389024	0.3949751
0.4963954	0.2152276	1.2231667
0.4022497	0.3263637	0.8161060
1.1124055	0.4590709	0.8620538
0.1856314	0.1606608	0.4373249
0.8521988	0.2153903	0.7039725
0.7465589	0.3496439	0.4381025
1.0514981	0.2825805	0.4368231
0.9052894	0.5538651	0.9621322
0.5052433	0.2428039	0.2468177
0.6241666	0.2530765	0.3853201
0.6131879	0.2949253	0.3298627
0.8089666	0.4778905	0.6262693
1.2346898	0.3318623	0.6234543
0.6033432	0.1397817	0.6391704
1.1403570	0.3873284	0.6364766
0.4356991	0.4530507	0.4261676
0.5771203	0.1557516	1.2027142
0.6100791	0.2189208	0.4299256
1.4876841	0.2218065	0.5505792
0.5043666	0.1565064	0.4365380
1.3321600	0.3189936	0.4666739
0.4964554	0.2637878	0.5478598
0.5151222	0.4239173	1.0377255
0.8758223	0.5290891	0.6798988
0.8504880	0.2781252	0.4829175
0.7593365	0.2972409	0.6899899
1.2997446	0.2335627	0.7214277
0.9389998	0.3012254	0.7623052
0.8440011	0.1664895	0.3831534
0.7401113	0.3421215	0.9277090
0.8271349	0.3280824	0.6113002
0.7455277	0.3149144	0.5163079
0.5641740	0.6687135	0.6564062
0.6305439	0.4265522	0.4373806
1.5139939	0.3033184	0.4371659
0.7402130	0.3094381	0.5988811
0.5018207	0.2493298	0.5188833
1.6023298	0.3892269	0.4441681
0.6281504	0.4543466	0.6689972
0.9088094	0.1989132	1.0364441
0.5755086	0.5233266	0.5443084
0.2874269	0.2568288	0.3660669
0.3650588	0.3547445	0.5633424
0.9332311	0.3766903	0.5006294
0.9761950	0.2582225	0.6020962
0.7429182	0.3939456	0.6765628
1.3483572	0.3576585	0.6288865
0.6472147	0.2828370	0.3409417
0.7298523	0.1918541	0.3401657
0.5898580	0.2287334	0.5108456
0.6565242	0.3002995	0.3624671
1.0799428	0.3953240	0.8044400
0.8104171	0.1909406	0.3766405
0.9490862	0.4730966	0.7662189
0.5957336	0.3397534	0.8862741
0.4865904	0.2822907	0.4687297
1.1169591	0.4110904	0.5606421
0.8476879	0.4820626	0.3692360
0.4168697	0.4442548	0.3076156
1.0082334	0.1907526	0.5423071
0.8384405	0.1895092	0.4881986
