7.468535e-01	5.189789e-01	4.579986e-01
5.440054e-01	4.405228e-01	1.022200e+00
5.170750e-01	6.537197e-01	6.203497e-01
3.628879e-01	3.168324e-01	5.836052e-01
7.836761e-01	6.137928e-01	5.780368e-01
6.614260e-01	6.217280e-01	7.389746e-01
4.547122e-01	3.803719e-01	4.802586e-01
5.374026e-01	3.327014e-01	6.466507e-01
4.764310e-01	4.037689e-01	5.187134e-01
8.990201e-01	1.191039e+00	7.287903e-01
1.508577e+00	2.611287e-01	2.781680e-01
3.843719e-01	5.048151e-01	3.805698e-01
5.009612e-01	5.160287e-01	3.985619e-01
5.761393e-01	7.940506e-01	6.123192e-01
4.250544e-01	5.910282e-01	5.237512e-01
3.210800e-01	3.007935e-01	7.407221e-01
5.799735e-01	3.966192e-01	9.034302e-01
1.505536e+00	2.291873e-01	8.688625e-01
8.048636e-01	6.302680e-01	7.917008e-01
7.107930e-01	5.377271e-01	4.782922e-01
5.331785e-01	4.914191e-01	3.336272e-01
8.388919e-01	5.083860e-01	6.524144e-01
6.101526e-01	8.653049e-01	7.042174e-01
3.854551e-01	3.025903e-01	3.055812e-01
3.865412e-01	3.730658e-01	4.097178e-01
8.517562e-01	5.690483e-01	6.215644e-01
1.155526e+00	2.282160e-01	2.096229e-01
8.694188e-01	9.334682e-01	6.218677e-01
5.320113e-01	3.916741e-01	4.742147e-01
3.854559e-01	5.709402e-01	2.440596e-01
3.022926e-01	9.534060e-01	2.685169e-01
6.558048e-01	4.237696e-01	4.565589e-01
3.415749e-01	3.268056e-01	4.419900e-01
4.199754e-01	5.594468e-01	3.901309e-01
4.852973e-01	5.150532e-01	3.275824e-01
3.207689e-01	3.871174e-01	6.065548e-01
6.082186e-01	4.687588e-01	3.701515e-01
4.921936e-01	7.619933e-01	3.505609e-01
9.160102e-01	6.896528e-01	5.955799e-01
4.736370e-01	4.355313e-01	4.273998e-01
9.906482e-01	9.721892e-01	4.230569e-01
6.425405e-01	7.493635e-01	7.307331e-01
5.045434e-01	4.011265e-01	4.017953e-01
1.536756e+00	1.195512e+00	1.163111e+00
6.844907e-01	6.832806e-01	5.767044e-01
5.019222e-01	6.196492e-01	4.504502e-01
5.137476e-01	5.893462e-01	4.575285e-01
7.921478e-01	1.064166e+00	8.537973e-01
2.356525e-01	6.332242e-01	4.283157e-01
3.354866e-01	2.288985e-01	3.547144e-01
3.739498e-01	3.334635e-01	3.243419e-01
8.705294e-01	3.035855e-01	7.663732e-01
1.010315e+00	8.198258e-01	1.096460e+00
8.142180e-01	6.858947e-01	9.913896e-01
1.063923e+00	6.171781e-01	6.642128e-01
1.496793e-01	1.875102e-01	3.025717e+03
2.853142e-01	2.992411e-01	2.367904e+00
5.504158e-01	5.622568e-01	5.659635e-01
3.480127e-01	5.758876e-01	1.221312e+00
1.228959e+00	2.045875e+00	2.375004e+00
7.189893e-01	8.732522e-01	8.582255e-01
5.726448e-01	8.003691e-01	6.482822e-01
8.165190e-01	5.823756e-01	6.690554e-01
5.601974e-01	5.597683e-01	6.941428e-01
5.897277e-01	1.456563e-01	3.081712e-01
1.066110e+00	1.824414e+00	4.657942e-01
7.228574e-01	7.211762e-01	4.397906e-01
3.416254e-01	6.519521e-01	2.741515e-01
3.243001e-01	2.684956e-01	2.303221e-01
4.077689e-01	4.010056e-01	4.898303e-01
5.661835e-01	6.814437e-01	6.329388e-01
3.219941e-01	5.844885e-01	1.390811e+00
4.583522e-01	4.766206e-01	5.623286e-01
4.748164e-01	5.068506e-01	6.122764e-01
5.771362e-01	4.779933e-01	4.760795e-01
3.689543e-01	3.824056e-01	5.512245e-01
4.007089e-01	4.920336e-01	3.746825e-01
1.558917e-01	2.717965e-01	5.303223e-01
7.328374e-01	2.661435e-01	7.056001e-01
4.107519e-01	4.319007e-01	8.836329e-01
7.391101e-01	1.092255e+00	8.351173e-01
6.980607e-01	1.313806e+00	8.714672e-01
8.174881e-01	4.752597e-01	1.112864e+00
4.523107e-01	4.545060e-01	3.078017e-01
4.499026e-01	5.477021e-01	5.268924e-01
8.659605e-01	8.894062e-01	6.499906e-01
8.033081e-01	6.712268e-01	4.031692e-01
5.789710e-01	7.978838e-01	7.582423e-01
5.310501e-01	9.509800e-01	4.329422e-01
4.305614e-01	5.230766e-01	7.287587e-01
7.024389e-01	3.895763e-01	5.546344e-01
9.257353e-01	3.301932e-01	3.309525e-01
6.565595e-01	6.263975e-01	4.865303e-01
5.646271e-01	5.364905e-01	5.147210e-01
3.385020e-01	7.433438e-01	6.704140e-01
7.017693e-01	5.849152e-01	5.202482e-01
8.946444e-01	4.935425e-01	5.469522e-01
9.584051e-01	9.855599e-01	1.286845e+00
6.376846e-01	4.482312e-01	4.314271e-01
5.956279e-01	4.581258e-01	4.825631e-01
8.852170e-01	2.966857e-01	3.954074e-01
6.969791e-01	5.886653e-01	8.548596e-01
6.030852e-01	5.925823e-01	4.135975e-01
7.000604e-01	6.884532e-01	5.174822e-01
4.755620e-01	7.093063e-01	6.587119e-01
8.104535e-01	7.427902e-01	4.828779e-01
5.336723e-01	9.173681e-01	6.608475e-01
3.933545e-01	5.442226e-01	2.660427e-01
4.628780e-01	3.472433e-01	4.343943e-01
5.848604e-01	3.727677e-01	4.024705e-01
8.650573e-01	7.071642e-01	4.208148e-01
7.999842e-01	2.926254e-01	7.499337e-01
1.187125e-01	2.039026e-01	5.450642e-01
1.536200e+00	7.978359e-01	6.253968e-01
6.616308e-01	6.849008e-01	3.003061e-01
3.009792e-01	3.937122e-01	8.334905e-01
5.381200e-01	7.587138e-01	5.686340e-01
3.417672e-01	3.467614e-01	6.567980e-01
1.271842e+00	5.475508e-01	4.259482e-01
6.293911e-01	6.720751e-01	9.055673e-01
3.750358e-01	5.850141e-01	3.392329e-01
8.669794e-01	5.096416e-01	6.903744e-01
4.530933e-01	4.390337e-01	4.615058e-01
4.178461e-01	3.518577e-01	4.575686e-01
3.786591e-01	5.618638e-01	3.996485e-01
9.973749e-01	1.030746e+00	6.428769e-01
6.952712e-01	5.437407e-01	4.414927e-01
4.053414e-01	4.869677e-01	9.818192e-01
8.420382e-01	1.011789e+00	8.219436e-01
3.599498e-01	3.191491e-01	5.045330e-01
8.184574e-01	3.315695e-01	3.257859e-01
2.009765e-01	3.931661e-01	3.509937e-01
4.933809e-01	5.625490e-01	8.386610e-01
9.148861e-01	8.496767e-01	9.778326e-01
3.682012e-01	5.241818e-01	4.795174e-01
7.900277e-01	6.805182e-01	7.574067e-01
7.803054e-01	8.287076e-01	7.738998e-01
