0.4829332	0.9526319	0.3229557
0.7932117	1.3471913	0.6911116
0.5182255	1.9957401	0.3052523
1.1481094	1.2187634	0.3970897
0.6271967	1.0464156	0.3715649
0.6234117	0.8682944	0.4117281
0.7599572	2.3425220	0.5188398
0.5574758	1.2672969	0.2955337
0.5296245	1.5347500	0.2954184
0.4326455	0.9604457	0.5486332
0.8311512	3.0138665	0.3514187
0.6186443	1.5968282	0.2966353
1.3251899	0.9272112	0.6632153
0.5742504	1.0916868	0.3131975
0.8008632	1.7707620	0.3544566
0.9841319	2.8522784	0.2420102
0.7973790	1.3307041	0.5324320
0.8562679	1.4247602	0.3821864
0.8875370	1.0687125	0.4832395
1.0035924	1.8982517	0.6888313
0.9520721	1.8068851	0.6751705
0.7202478	1.0822356	0.3703179
1.0605355	2.0543791	0.5037676
0.7032815	2.7269523	0.5241060
1.0633737	3.0580109	0.8230344
0.9934662	1.8671087	0.5456016
1.0401241	1.1445103	0.3562221
0.9671868	1.6736290	0.4988265
1.0421162	1.1190290	0.3984717
0.7703334	1.8833519	0.5954487
0.4293120	1.1171834	0.2333499
0.4476014	1.0248776	0.3163195
0.5998265	1.1337013	0.5789264
0.3709672	1.8142663	0.3075864
0.5583792	1.7333974	0.4039457
0.8589316	1.2209677	0.3320186
0.9724607	1.4357476	0.4866681
0.3894692	2.9458314	0.2259060
0.6551756	2.6909227	0.4139044
0.7085834	1.0119391	0.3416236
0.7420141	2.5758739	0.4022539
0.6356014	2.2005229	0.3704172
0.5987873	1.1853639	0.2913613
0.7475630	1.3555210	0.3321689
0.6652669	1.7892509	0.4096697
1.1874658	1.7216084	0.9336485
0.7603821	1.3106106	0.4241848
0.8226783	0.9360693	0.3009033
0.8696195	1.1064620	0.2866260
0.5978317	2.4949391	0.2624423
0.7823856	1.4359080	0.5143298
0.6320290	0.6638353	0.1831429
0.9237302	1.5391705	0.4994477
1.3059285	1.9170950	0.6186431
1.0554379	2.5286648	0.5781079
1.1955272	2.2389638	0.5894900
0.6546730	1.1059128	0.2837284
1.3169359	2.1838632	0.5624782
0.7110145	1.6119878	0.5177775
1.2980444	1.0421612	0.4957216
0.4255865	1.2266654	0.2983757
0.6220841	1.9273864	0.4236031
0.1044750	0.9386572	0.1939199
0.8225286	1.7458266	0.5257841
0.5402568	1.0082380	0.4583440
0.5216816	2.6221520	0.2095907
1.4316840	1.4945868	0.3823030
0.7382058	1.2479506	0.4443914
0.5141109	1.1798379	0.2732718
1.4337390	1.5584198	0.5456422
1.0563585	1.8800070	0.6361362
0.5549794	0.8911942	0.4132258
0.5389470	0.7412126	0.4141796
1.9157032	1.2719879	0.6733696
0.6341389	1.6286674	0.3672384
0.6211392	1.2925545	0.2839149
0.6878105	1.4731452	0.3289703
1.2245327	0.9707897	0.5527920
1.0961811	1.7867562	0.3638007
1.0184583	1.3322055	0.5220337
0.5294400	2.0574883	0.5791091
0.6429174	0.8508125	0.3166810
0.5793166	1.4019648	0.2978443
0.7835522	1.0663583	0.2960579
0.5638152	1.6431320	0.3693995
0.4610856	2.0321834	0.3104934
1.2026464	2.0596145	0.5207722
0.7995049	1.4196420	0.3841669
0.4649356	1.8329986	0.1669093
2.2155468	0.6559419	0.3533785
0.5772125	0.7582792	0.2328727
0.6893243	1.4075804	0.6065231
0.7768295	1.6456205	0.4497244
1.1243338	3.0559293	0.5768666
0.4606176	1.3219541	0.2860171
0.7801606	1.3778643	0.4274242
0.5470402	0.5334709	0.3493134
0.4174510	1.4260490	0.2466039
0.8771702	1.4784588	0.3300853
0.7138450	1.2697946	0.5795759
