0.77542631	0.29663700	0.36216512
0.98494108	0.35792532	0.54515370
0.73337281	0.19365337	0.95606418
1.01429799	0.22780863	2.60852564
0.90716965	0.36294090	2.75866040
9.15979658	0.17624518	0.10832206
1.28813767	0.59216402	0.86574557
0.79492043	0.29879327	0.65954570
0.35484346	0.29913246	0.26101296
0.92503431	0.33194841	0.67773105
0.44987544	0.38675721	0.54401044
0.70837894	0.49132020	0.53299672
1.14111829	0.53973748	0.92990185
0.74022304	0.48278599	0.74223415
0.79698420	0.27043682	0.43964576
2.08670404	0.28321878	0.91226315
0.74697808	0.37981276	1.14420009
0.74535273	0.15699528	0.27439640
0.84938045	0.13641960	1.20613634
0.47304191	0.36680073	0.59543126
2.00207976	0.49389710	0.14872410
0.78527445	0.21831480	0.58914564
0.89129852	0.34971620	0.95353176
0.83147553	0.48016569	0.78534121
1.35707917	0.46497488	1.03968277
1.34139438	0.29393943	0.85184444
1.24713039	0.39502290	0.73033461
0.94316978	0.30313704	0.53183246
0.25355180	0.26733163	7.10826700
0.63858117	0.28015836	0.37266436
0.81071043	0.52207584	0.52234452
0.35148614	0.37329800	0.34085884
0.63364925	0.21867796	0.71780775
0.89341872	0.31128308	1.22505675
0.90713177	0.30544254	0.56883036
0.57293986	0.26803911	0.49267910
0.65511547	0.50383700	1.08712823
0.54094681	0.22337413	0.31812657
0.63058653	0.21968677	0.61156623
0.93631894	0.39066479	0.68352179
0.93032099	0.31931803	0.50213368
1.16472436	0.37314083	0.65558981
0.78202320	0.32692840	0.65061504
0.42317195	0.41252745	0.51456140
1.29011345	0.27018199	0.52569120
1.68704092	0.35357591	0.56369252
0.54430386	0.20173818	0.57284197
0.98149258	0.42505580	0.96323197
0.96139042	0.95712739	1.21402261
0.72715433	0.25234868	0.64477828
0.55654508	0.33733679	0.49908811
1.01379805	0.26886544	0.41595295
0.91968867	0.37315201	0.68780958
1.48845589	0.38782204	0.64590687
0.53286957	0.20471052	0.66313835
0.24565017	0.06901633	0.36434574
2.79048943	0.25176745	0.49189826
0.73705345	0.29618360	0.45521393
0.30570855	0.21920460	1.93174424
0.70897139	0.28079138	0.49204810
0.97523260	0.33587853	0.96341412
0.62552693	0.40357210	0.59988764
0.79558877	0.26705284	0.60204002
1.05171516	0.29550561	0.52301230
1.14357508	0.28595212	0.64027166
0.38509682	0.23385391	0.66390030
0.59582173	0.13925336	1.02592290
0.60199152	0.34101895	0.77065114
0.82128265	0.33994972	0.41105368
0.65003904	0.38975132	0.62814424
0.80595521	0.17349495	1.01386852
4.53028372	0.20445240	0.64838164
1.11778242	0.40810264	1.00375733
0.95315929	0.35056694	0.50567628
0.90592959	0.49470847	0.77805057
1.08163294	0.46653872	1.17025114
0.52575205	0.43019726	0.50665782
0.54809969	0.38034162	0.35186924
0.63519573	0.33782325	0.39903419
0.61490156	0.22582842	1.19064009
1.03360101	0.47644513	0.54281770
1.49415524	0.59085061	0.21323621
0.55379604	0.60299570	0.64399254
1.18151307	0.54746502	1.44166253
1.23532820	0.37303310	0.79991834
0.94293553	0.30059638	0.91687739
0.63643411	0.39132191	0.49278452
0.90273530	0.18671138	0.49298566
1.05403964	0.45769386	0.60141614
1.08379324	0.22048410	1.00399095
0.82397015	0.37406466	1.65094222
0.66175052	0.27966572	1.04847537
1.11796014	0.24774470	0.37981853
0.61353497	0.26383705	1.14439131
1.69429588	0.54100035	0.89404530
0.85140233	0.31035028	0.37575810
0.53610879	0.49812257	0.54544233
0.76937650	0.20724272	0.60270799
0.44539615	0.17335525	1.11976554
1.72896650	0.22444256	0.50506111
