0.5768172	0.5712278	0.4980347
0.6166211	0.5901516	0.4976364
0.6172716	0.6037770	0.5350577
0.6234193	0.6154579	0.5550565
0.6413619	0.6512042	0.5548139
0.6433952	0.6591802	0.5660354
0.7103216	0.7499337	0.5733116
0.7118566	0.7916939	0.6164132
0.6714455	0.7980725	0.6545399
0.6907979	0.8018807	0.6490477
0.6512212	0.7880982	0.6301292
0.6490584	0.8077550	0.6765051
0.6558782	0.8175130	0.6792697
0.6752319	0.8443557	0.6802762
0.6777156	0.8451651	0.6836226
0.6817709	0.8488972	0.6880271
0.6716657	0.8695230	0.7089556
0.6753908	0.9210806	0.7206100
0.6443397	0.8460949	0.6881037
0.6427650	0.8332949	0.7006978
0.6640207	0.8763386	0.7328406
0.6592667	0.8337068	0.7201339
0.6462418	0.8078354	0.6964360
0.6514614	0.8174323	0.7035504
0.6440015	0.8149245	0.7043153
0.6489702	0.7966412	0.7028475
0.6576342	0.7976726	0.6924455
0.6689977	0.8078819	0.6981843
0.6700807	0.8108963	0.6996920
0.6714357	0.8110531	0.7021875
0.6814912	0.8295172	0.7141352
0.6698510	0.8199118	0.7166234
0.6766162	0.8158961	0.6955374
0.6818303	0.8282885	0.7079708
0.6800535	0.8257800	0.7067757
0.6887505	0.8344269	0.7193075
0.6854158	0.8234916	0.6955920
0.6900671	0.8312589	0.6991878
0.6943439	0.8302514	0.7019680
0.6970715	0.8417457	0.7093567
0.6940128	0.8458190	0.7027782
0.6936724	0.8547939	0.6997188
0.6950849	0.8533990	0.7024026
0.6991841	0.8635396	0.7065459
0.7029964	0.8659083	0.7100529
0.7068429	0.8710866	0.7143450
0.7047096	0.8715726	0.7147369
0.7069728	0.8761378	0.7140289
0.7094972	0.8815971	0.7187473
0.7146649	0.8798595	0.7217312
0.7126312	0.8802557	0.7303607
0.7091109	0.8644339	0.7280576
0.7119937	0.8666466	0.7321957
0.7116537	0.8654325	0.7313666
0.7074118	0.8646431	0.7241174
0.7148673	0.8686019	0.7327432
0.7154742	0.8719074	0.7379734
0.7113442	0.8754608	0.7389287
0.7085248	0.8729761	0.7320503
0.7120318	0.8763184	0.7352791
0.7117530	0.8747597	0.7400576
0.7042501	0.8641620	0.7350445
0.7037295	0.8663861	0.7332839
0.7055859	0.8652803	0.7355980
0.7058122	0.8617091	0.7354194
0.7066571	0.8612591	0.7322516
0.7082643	0.8651214	0.7312233
0.7053358	0.8648827	0.7378067
0.7065160	0.8683625	0.7341489
0.7066321	0.8686606	0.7346308
0.7088370	0.8716881	0.7389916
0.7070015	0.8740865	0.7417009
0.7083120	0.8722538	0.7460230
0.7088831	0.8652919	0.7385541
0.7038915	0.8649050	0.7426045
0.7067222	0.8670092	0.7466755
0.7057193	0.8676041	0.7464250
0.7052177	0.8687029	0.7449443
0.7068999	0.8669722	0.7477343
0.7085802	0.8676062	0.7510923
0.7105692	0.8709774	0.7549284
0.7110247	0.8720365	0.7555479
0.7088759	0.8687766	0.7539235
0.7104773	0.8698118	0.7525192
0.7114961	0.8715732	0.7535644
0.7086062	0.8730950	0.7530610
0.7008598	0.8704769	0.7500516
0.6996871	0.8672535	0.7510193
0.7033551	0.8676164	0.7530886
0.7040710	0.8681314	0.7542188
0.7050828	0.8700584	0.7528940
0.7028323	0.8686235	0.7506724
0.7033306	0.8690560	0.7506630
0.7064476	0.8704423	0.7531990
0.7029639	0.8741080	0.7548160
0.7010076	0.8692105	0.7556675
0.7002307	0.8665470	0.7605557
0.7023581	0.8691311	0.7634128
0.7009201	0.8683654	0.7647873
0.7020742	0.8705273	0.7638442
