0.8083007	0.8863564	0.7200547
0.7332705	0.8424186	0.6953257
0.8503983	0.8425970	0.7534780
0.7296824	0.8312197	0.7604490
0.7516095	0.7934590	0.8008307
0.7433769	0.8393548	0.8044255
0.7595679	0.8156833	0.7931639
0.7878976	0.8268216	0.8004349
0.7144953	0.8436323	0.7825016
0.6583209	0.8475653	0.7774819
0.6818403	0.8300352	0.7709513
0.6916614	0.8447443	0.7766778
0.6859093	0.8546441	0.7785763
0.7008211	0.8744464	0.7805144
0.6940252	0.8809546	0.7897921
0.6924226	0.8765880	0.7892103
0.7127075	0.8631156	0.8010619
0.7236172	0.8670035	0.8041372
0.7230774	0.8615769	0.8130366
0.7248351	0.8503716	0.8047276
0.7316609	0.8547321	0.8097465
0.7302132	0.8470170	0.8197278
0.7225863	0.8633888	0.8189461
0.7148746	0.8493371	0.7999212
0.7210172	0.8489807	0.7882846
0.7015296	0.8596368	0.7819294
0.7052170	0.8677509	0.7767430
0.7156732	0.8649201	0.7713351
0.7219856	0.8685460	0.7716780
0.7271884	0.8869077	0.7680281
0.7255981	0.8712182	0.7681983
0.7272819	0.8834649	0.7705149
0.7243648	0.8852882	0.7746676
0.7255441	0.8874196	0.7691888
0.7308659	0.8909580	0.7672111
0.7264121	0.8816691	0.7713602
0.7206114	0.8858781	0.7734527
0.7256116	0.8806189	0.7766514
0.7244113	0.8793188	0.7711929
0.7065226	0.8749717	0.7678356
0.7070563	0.8657809	0.7700038
0.7096162	0.8605453	0.7618494
0.7163669	0.8676630	0.7640791
0.7228882	0.8527564	0.7649928
0.7152833	0.8598652	0.7633091
0.7177395	0.8684548	0.7576294
0.7159969	0.8676709	0.7567292
0.7214554	0.8486399	0.7500568
0.7307931	0.8472237	0.7479001
0.7323384	0.8527600	0.7498647
0.7336584	0.8548805	0.7521540
0.7318376	0.8603037	0.7610394
0.7290002	0.8520988	0.7610310
0.7306490	0.8525568	0.7625062
0.7286783	0.8536352	0.7699100
0.7269696	0.8532130	0.7623268
0.7241734	0.8435285	0.7565099
0.7239376	0.8517412	0.7581106
0.7258408	0.8555362	0.7606301
0.7287023	0.8555706	0.7590605
0.7291175	0.8554993	0.7646182
0.7348665	0.8568447	0.7638208
0.7350333	0.8597035	0.7656677
0.7337128	0.8621775	0.7673591
0.7343146	0.8646745	0.7659740
0.7325894	0.8699808	0.7659036
0.7312047	0.8724877	0.7691691
0.7311306	0.8689092	0.7730642
0.7304577	0.8735549	0.7720234
0.7253377	0.8590333	0.7627448
0.7259276	0.8600930	0.7634224
0.7258090	0.8665230	0.7649469
0.7278400	0.8654269	0.7652013
0.7270881	0.8635753	0.7617482
0.7262944	0.8652225	0.7514038
0.7200529	0.8667408	0.7553878
0.7208221	0.8665080	0.7555998
0.7200790	0.8626771	0.7536349
0.7226083	0.8634744	0.7537693
0.7224449	0.8649952	0.7575575
0.7225872	0.8706354	0.7603373
0.7229619	0.8674868	0.7616945
0.7229579	0.8721651	0.7652574
0.7231526	0.8745580	0.7655592
0.7185399	0.8718818	0.7659903
0.7166951	0.8746132	0.7663465
0.7192755	0.8757745	0.7727902
0.7225927	0.8751839	0.7742709
0.7249961	0.8789940	0.7804993
0.7262992	0.8801958	0.7829891
0.7259005	0.8743396	0.7787657
0.7271265	0.8713829	0.7790355
0.7239589	0.8666964	0.7819543
0.7255459	0.8683501	0.7837435
0.7272557	0.8683222	0.7806177
0.7255790	0.8671542	0.7803345
0.7249207	0.8695679	0.7832315
0.7255499	0.8700323	0.7842236
0.7237674	0.8719140	0.7839453
0.7262084	0.8683003	0.7819585
